datetime,pid,date,segment,incoming_count,incoming_countmostfrequentcontact,incoming_distinctcontacts,incoming_meanduration,incoming_sumduration,missed_count,missed_distinctcontacts,outgoing_count,outgoing_countmostfrequentcontact,outgoing_distinctcontacts,outgoing_meanduration,outgoing_sumduration
2021-05-22 23:59:59,INS-W_1005,2021-05-22,night,,,,,,,,,,,,
2021-05-23 05:59:59,INS-W_1005,2021-05-23,morning,,,,,,,,,,,,
2021-05-23 11:59:59,INS-W_1005,2021-05-23,afternoon,0.0,0.0,0.0,156.5,156.5,0.5,0.5,0.9999999999999999,0.9999999999999999,0.49999999999999994,64.25,123.4
2021-05-23 17:59:59,INS-W_1005,2021-05-23,evening,1.0,1.0,1.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,,
2021-05-23 23:59:59,INS-W_1005,2021-05-23,night,,,,,,,,,,,,
2021-05-24 05:59:59,INS-W_1005,2021-05-24,morning,,,,,,,,,,,,
2021-05-24 11:59:59,INS-W_1005,2021-05-24,afternoon,0.0,0.0,0.0,169.08333333333331,169.08333333333331,0.33333333333333337,0.33333333333333337,1.3333333333333333,1.3333333333333333,0.6666666666666666,71.0,138.60000000000002
2021-05-24 17:59:59,INS-W_1005,2021-05-24,evening,1.0,1.0,1.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,,
2021-05-24 23:59:59,INS-W_1005,2021-05-24,night,,,,,,,,,,,,
2021-05-25 05:59:59,INS-W_1005,2021-05-25,morning,,,,,,,,,,,,
2021-05-25 11:59:59,INS-W_1005,2021-05-25,afternoon,0.0,0.0,0.0,181.66666666666669,181.66666666666669,0.16666666666666674,0.16666666666666674,1.6666666666666665,1.6666666666666665,0.8333333333333333,77.75,153.8
2021-05-25 17:59:59,INS-W_1005,2021-05-25,evening,1.0,1.0,1.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,,
2021-05-25 23:59:59,INS-W_1005,2021-05-25,night,,,,,,,,,,,,
2021-05-26 05:59:59,INS-W_1005,2021-05-26,morning,,,,,,,,,,,,
2021-05-26 11:59:59,INS-W_1005,2021-05-26,afternoon,0.0,0.0,0.0,194.25,194.25,0.0,0.0,2.0,2.0,1.0,84.5,169.0
2021-05-26 17:59:59,INS-W_1005,2021-05-26,evening,1.0,1.0,1.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,,
2021-05-26 23:59:59,INS-W_1005,2021-05-26,night,,,,,,,,,,,,
2021-05-27 05:59:59,INS-W_1005,2021-05-27,morning,,,,,,,,,,,,
2021-05-27 11:59:59,INS-W_1005,2021-05-27,afternoon,0.3333333333333333,0.0,0.3333333333333333,206.83333333333331,206.83333333333331,0.0,0.0,1.3333333333333335,1.3333333333333335,0.6666666666666667,97.625,161.0
2021-05-27 17:59:59,INS-W_1005,2021-05-27,evening,1.0,1.0,1.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,,
2021-05-27 23:59:59,INS-W_1005,2021-05-27,night,,,,,,,,,,,,
2021-05-28 05:59:59,INS-W_1005,2021-05-28,morning,,,,,,,,,,,,
2021-05-28 11:59:59,INS-W_1005,2021-05-28,afternoon,0.6666666666666666,0.0,0.6666666666666666,219.41666666666666,219.41666666666666,0.0,0.0,0.6666666666666667,0.6666666666666667,0.33333333333333337,110.75,153.0
2021-05-28 17:59:59,INS-W_1005,2021-05-28,evening,1.0,1.0,1.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,,
2021-05-28 23:59:59,INS-W_1005,2021-05-28,night,,,,,,,,,,,,
2021-05-29 05:59:59,INS-W_1005,2021-05-29,morning,,,,,,,,,,,,
2021-05-29 11:59:59,INS-W_1005,2021-05-29,afternoon,1.0,0.0,1.0,232.0,232.0,0.0,0.0,0.0,0.0,0.0,123.875,145.0
2021-05-29 17:59:59,INS-W_1005,2021-05-29,evening,1.0,1.0,1.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,,
2021-05-29 23:59:59,INS-W_1005,2021-05-29,night,,,,,,,,,,,,
2021-05-30 05:59:59,INS-W_1005,2021-05-30,morning,,,,,,,,,,,,
2021-05-30 11:59:59,INS-W_1005,2021-05-30,afternoon,0.0,0.0,0.0,232.0,232.0,0.0,0.0,1.0,1.0,1.0,137.0,137.0
2021-05-30 17:59:59,INS-W_1005,2021-05-30,evening,1.0,1.0,1.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,,
2021-05-30 23:59:59,INS-W_1005,2021-05-30,night,,,,,,,,,,,,
2021-05-31 05:59:59,INS-W_1005,2021-05-31,morning,,,,,,,,,,,,
2021-05-31 11:59:59,INS-W_1005,2021-05-31,afternoon,0.0,0.0,0.0,232.0,232.0,0.0,0.0,1.0,1.0,1.0,137.0,137.0
2021-05-31 17:59:59,INS-W_1005,2021-05-31,evening,1.0,1.0,1.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,,
2021-05-31 23:59:59,INS-W_1005,2021-05-31,night,,,,,,,,,,,,
2021-06-01 05:59:59,INS-W_1005,2021-06-01,morning,,,,,,,,,,,,
2021-06-01 11:59:59,INS-W_1005,2021-06-01,afternoon,0.0,0.0,0.0,232.0,232.0,0.0,0.0,1.0,1.0,1.0,137.0,137.0
2021-06-01 17:59:59,INS-W_1005,2021-06-01,evening,1.0,1.0,1.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,,
2021-06-01 23:59:59,INS-W_1005,2021-06-01,night,,,,,,,,,,,,
2021-06-02 05:59:59,INS-W_1005,2021-06-02,morning,,,,,,,,,,,,
2021-06-02 11:59:59,INS-W_1005,2021-06-02,afternoon,0.0,0.0,0.0,232.0,232.0,0.0,0.0,1.0,1.0,1.0,137.0,137.0
2021-06-02 17:59:59,INS-W_1005,2021-06-02,evening,1.0,1.0,1.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,,
2021-06-02 23:59:59,INS-W_1005,2021-06-02,night,,,,,,,,,,,,
2021-06-03 05:59:59,INS-W_1005,2021-06-03,morning,,,,,,,,,,,,
2021-06-03 11:59:59,INS-W_1005,2021-06-03,afternoon,0.0,0.0,0.0,232.0,232.0,0.0,0.0,1.0,1.0,1.0,137.0,137.0
2021-06-03 17:59:59,INS-W_1005,2021-06-03,evening,1.0,1.0,1.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,,
2021-06-03 23:59:59,INS-W_1005,2021-06-03,night,,,,,,,,,,,,
2021-06-04 05:59:59,INS-W_1005,2021-06-04,morning,,,,,,,,,,,,
2021-06-04 11:59:59,INS-W_1005,2021-06-04,afternoon,0.0,0.0,0.0,232.0,232.0,0.0,0.0,1.0,1.0,1.0,137.0,137.0
2021-06-04 17:59:59,INS-W_1005,2021-06-04,evening,1.0,1.0,1.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,,
2021-06-04 23:59:59,INS-W_1005,2021-06-04,night,,,,,,,,,,,,
2021-06-05 05:59:59,INS-W_1005,2021-06-05,morning,,,,,,,,,,,,
2021-06-05 11:59:59,INS-W_1005,2021-06-05,afternoon,0.0,0.0,0.0,232.0,232.0,0.0,0.0,1.0,1.0,1.0,137.0,137.0
2021-06-05 17:59:59,INS-W_1005,2021-06-05,evening,1.0,1.0,1.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,,
2021-06-05 23:59:59,INS-W_1005,2021-06-05,night,,,,,,,,,,,,
2021-06-06 05:59:59,INS-W_1005,2021-06-06,morning,,,,,,,,,,,,
2021-06-06 11:59:59,INS-W_1005,2021-06-06,afternoon,0.0,0.0,0.0,232.0,232.0,0.0,0.0,1.0,1.0,1.0,137.0,137.0
2021-06-06 17:59:59,INS-W_1005,2021-06-06,evening,1.0,1.0,1.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,,
2021-06-06 23:59:59,INS-W_1005,2021-06-06,night,,,,,,,,,,,,
2021-03-29 05:59:59,INS-W_1020,2021-03-29,morning,0.0,0.0,0.0,186.0,372.0,0.0,0.0,1.0,0.0,1.0,415.0,415.0
2021-03-29 11:59:59,INS-W_1020,2021-03-29,afternoon,0.0,0.0,0.0,58.0,58.0,0.0,0.0,1.0,0.0,1.0,7.0,7.0
2021-03-29 17:59:59,INS-W_1020,2021-03-29,evening,0.0,0.0,0.0,604.0,604.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0
2021-03-29 23:59:59,INS-W_1020,2021-03-29,night,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,11.0,11.0
2021-03-30 05:59:59,INS-W_1020,2021-03-30,morning,0.0,0.0,0.0,186.0,372.0,0.0,0.0,1.0,0.0,1.0,415.0,415.0
2021-03-30 11:59:59,INS-W_1020,2021-03-30,afternoon,0.0,0.0,0.0,58.0,58.0,0.0,0.0,1.0,0.0,1.0,244.0,244.0
2021-03-30 17:59:59,INS-W_1020,2021-03-30,evening,1.0,1.0,1.0,604.0,604.0,0.0,0.0,0.0,0.0,0.0,4.157894736842105,4.157894736842105
2021-03-30 23:59:59,INS-W_1020,2021-03-30,night,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,11.0,11.0
2021-03-31 05:59:59,INS-W_1020,2021-03-31,morning,0.0,0.0,0.0,186.0,372.0,0.0,0.0,1.0,0.0,1.0,415.0,415.0
2021-03-31 11:59:59,INS-W_1020,2021-03-31,afternoon,1.0,0.0,1.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,197.73333333333335,202.8
2021-03-31 17:59:59,INS-W_1020,2021-03-31,evening,1.0,0.6666666666666667,1.0,408.0,408.0,0.0,0.0,0.0,0.0,0.0,4.315789473684211,4.315789473684211
2021-03-31 23:59:59,INS-W_1020,2021-03-31,night,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,11.0,11.0
2021-04-01 05:59:59,INS-W_1020,2021-04-01,morning,0.0,0.0,0.0,186.0,372.0,0.0,0.0,1.0,0.0,1.0,415.0,415.0
2021-04-01 11:59:59,INS-W_1020,2021-04-01,afternoon,0.5,0.0,0.5,48.0,48.0,0.5,0.5,0.0,0.0,0.0,151.4666666666667,161.6
2021-04-01 17:59:59,INS-W_1020,2021-04-01,evening,1.0,0.33333333333333337,1.0,212.0,212.0,0.0,0.0,0.0,0.0,0.0,4.473684210526316,4.473684210526316
2021-04-01 23:59:59,INS-W_1020,2021-04-01,night,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,11.0,11.0
2021-04-02 05:59:59,INS-W_1020,2021-04-02,morning,0.0,0.0,0.0,186.0,372.0,0.0,0.0,1.0,0.0,1.0,415.0,415.0
2021-04-02 11:59:59,INS-W_1020,2021-04-02,afternoon,0.0,0.0,0.0,38.0,38.0,1.0,1.0,0.0,0.0,0.0,105.20000000000002,120.39999999999999
2021-04-02 17:59:59,INS-W_1020,2021-04-02,evening,1.0,0.0,1.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,4.631578947368421,4.631578947368421
2021-04-02 23:59:59,INS-W_1020,2021-04-02,night,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,11.0,11.0
2021-04-03 05:59:59,INS-W_1020,2021-04-03,morning,0.0,0.0,0.0,186.0,372.0,0.0,0.0,1.0,0.0,1.0,415.0,415.0
2021-04-03 11:59:59,INS-W_1020,2021-04-03,afternoon,0.5,0.0,0.5,28.000000000000004,28.000000000000004,0.5,0.5,1.5,0.0,1.0,58.933333333333366,79.19999999999999
2021-04-03 17:59:59,INS-W_1020,2021-04-03,evening,1.0,0.3333333333333333,1.0,41.333333333333336,41.333333333333336,0.0,0.0,0.0,0.0,0.0,4.7894736842105265,4.7894736842105265
2021-04-03 23:59:59,INS-W_1020,2021-04-03,night,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,11.0,11.0
2021-04-04 05:59:59,INS-W_1020,2021-04-04,morning,0.0,0.0,0.0,186.0,372.0,0.0,0.0,1.0,0.0,1.0,415.0,415.0
2021-04-04 11:59:59,INS-W_1020,2021-04-04,afternoon,1.0,0.0,1.0,18.0,18.0,0.0,0.0,3.0,0.0,2.0,12.6666666666667,38.0
2021-04-04 17:59:59,INS-W_1020,2021-04-04,evening,1.0,0.6666666666666666,1.0,66.66666666666667,66.66666666666667,0.0,0.0,0.0,0.0,0.0,4.947368421052632,4.947368421052632
2021-04-04 23:59:59,INS-W_1020,2021-04-04,night,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,11.0,11.0
2021-04-05 05:59:59,INS-W_1020,2021-04-05,morning,0.6666666666666666,0.6666666666666666,0.3333333333333333,186.0,372.0,0.0,0.0,1.0,0.0,1.0,276.66666666666663,276.66666666666663
2021-04-05 11:59:59,INS-W_1020,2021-04-05,afternoon,0.0,0.0,0.0,25.13333333333334,46.599999999999994,0.0,0.0,2.0,0.0,2.0,40.0,80.0
2021-04-05 17:59:59,INS-W_1020,2021-04-05,evening,1.0,1.0,1.0,92.0,92.0,0.0,0.0,0.0,0.0,0.0,5.105263157894736,5.105263157894736
2021-04-05 23:59:59,INS-W_1020,2021-04-05,night,0.0,0.0,0.0,,,1.0,1.0,0.01923076923076923,0.01923076923076923,0.01923076923076923,11.0,11.0
2021-04-06 05:59:59,INS-W_1020,2021-04-06,morning,1.3333333333333333,1.3333333333333333,0.6666666666666666,186.0,372.0,0.0,0.0,1.0,0.0,1.0,138.33333333333331,138.33333333333331
2021-04-06 11:59:59,INS-W_1020,2021-04-06,afternoon,0.75,0.75,0.25,32.26666666666668,75.19999999999999,0.0,0.0,1.5,0.0,1.5,37.23076923076923,74.15384615384616
2021-04-06 17:59:59,INS-W_1020,2021-04-06,evening,1.25,1.0,1.25,74.5,80.0,0.0,0.0,0.0,0.0,0.0,5.2631578947368425,5.2631578947368425
2021-04-06 23:59:59,INS-W_1020,2021-04-06,night,0.0,0.0,0.0,,,1.0,1.0,0.03846153846153846,0.03846153846153846,0.03846153846153846,11.0,11.0
2021-04-07 05:59:59,INS-W_1020,2021-04-07,morning,2.0,2.0,1.0,186.0,372.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2021-04-07 11:59:59,INS-W_1020,2021-04-07,afternoon,1.5,1.5,0.5,39.40000000000002,103.8,0.0,0.0,1.0,0.0,1.0,34.46153846153846,68.3076923076923
2021-04-07 17:59:59,INS-W_1020,2021-04-07,evening,1.5,1.0,1.5,57.0,68.0,0.0,0.0,0.0,0.0,0.0,5.421052631578947,5.421052631578947
2021-04-07 23:59:59,INS-W_1020,2021-04-07,night,0.0,0.0,0.0,,,1.0,1.0,0.05769230769230769,0.05769230769230769,0.05769230769230769,11.0,11.0
2021-04-08 05:59:59,INS-W_1020,2021-04-08,morning,1.7777777777777777,1.7777777777777777,0.8888888888888888,169.9090909090909,339.0,0.0,0.0,1.0,0.0,1.0,24.11111111111111,24.11111111111111
2021-04-08 11:59:59,INS-W_1020,2021-04-08,afternoon,2.25,2.25,0.75,46.53333333333336,132.39999999999998,0.0,0.0,0.5,0.0,0.5,31.692307692307693,62.46153846153846
2021-04-08 17:59:59,INS-W_1020,2021-04-08,evening,1.75,1.0,1.75,39.5,56.0,0.0,0.0,0.0,0.0,0.0,5.578947368421053,5.578947368421053
2021-04-08 23:59:59,INS-W_1020,2021-04-08,night,0.0,0.0,0.0,,,1.0,1.0,0.07692307692307691,0.07692307692307691,0.07692307692307691,11.0,11.0
2021-04-09 05:59:59,INS-W_1020,2021-04-09,morning,1.5555555555555556,1.5555555555555556,0.7777777777777778,153.8181818181818,306.0,0.0,0.0,1.0,0.0,1.0,48.22222222222222,48.22222222222222
2021-04-09 11:59:59,INS-W_1020,2021-04-09,afternoon,3.0,3.0,1.0,53.6666666666667,161.0,0.0,0.0,0.0,0.0,0.0,28.923076923076923,56.61538461538461
2021-04-09 17:59:59,INS-W_1020,2021-04-09,evening,2.0,1.0,2.0,22.0,44.0,0.0,0.0,0.0,0.0,0.0,5.7368421052631575,5.7368421052631575
2021-04-09 23:59:59,INS-W_1020,2021-04-09,night,0.0,0.0,0.0,,,1.0,1.0,0.09615384615384615,0.09615384615384615,0.09615384615384615,11.0,11.0
2021-04-10 05:59:59,INS-W_1020,2021-04-10,morning,1.3333333333333335,1.3333333333333335,0.6666666666666667,137.72727272727272,273.0,0.0,0.0,1.0,0.0,1.0,72.33333333333333,72.33333333333333
2021-04-10 11:59:59,INS-W_1020,2021-04-10,afternoon,2.5,1.5,1.0,126.83333333333336,280.5,0.0,0.0,0.0,0.0,0.0,26.153846153846153,50.76923076923077
2021-04-10 17:59:59,INS-W_1020,2021-04-10,evening,2.0,2.0,1.0,20.0,40.0,0.0,0.0,0.0,0.0,0.0,5.894736842105263,5.894736842105263
2021-04-10 23:59:59,INS-W_1020,2021-04-10,night,0.0,0.0,0.0,,,1.0,1.0,0.11538461538461538,0.11538461538461538,0.11538461538461538,11.0,11.0
2021-04-11 05:59:59,INS-W_1020,2021-04-11,morning,1.1111111111111112,1.1111111111111112,0.5555555555555556,121.63636363636364,240.0,0.0,0.0,1.0,0.0,1.0,96.44444444444444,96.44444444444444
2021-04-11 11:59:59,INS-W_1020,2021-04-11,afternoon,2.0,0.0,1.0,200.0,400.0,0.0,0.0,0.0,0.0,0.0,23.384615384615383,44.92307692307692
2021-04-11 17:59:59,INS-W_1020,2021-04-11,evening,1.75,1.75,1.0,18.5,33.5,0.0,0.0,0.0,0.0,0.0,6.052631578947368,6.052631578947368
2021-04-11 23:59:59,INS-W_1020,2021-04-11,night,0.0,0.0,0.0,,,1.0,1.0,0.1346153846153846,0.1346153846153846,0.1346153846153846,11.0,11.0
2021-04-12 05:59:59,INS-W_1020,2021-04-12,morning,0.8888888888888888,0.8888888888888888,0.4444444444444444,105.54545454545455,207.0,0.0,0.0,1.0,0.0,1.0,120.55555555555556,120.55555555555556
2021-04-12 11:59:59,INS-W_1020,2021-04-12,afternoon,1.6666666666666667,0.3333333333333333,1.0,142.66666666666666,276.0,0.0,0.0,0.0,0.0,0.0,20.615384615384617,39.07692307692307
2021-04-12 17:59:59,INS-W_1020,2021-04-12,evening,1.5,1.5,1.0,17.0,27.0,0.0,0.0,0.0,0.0,0.0,6.2105263157894735,6.2105263157894735
2021-04-12 23:59:59,INS-W_1020,2021-04-12,night,0.0,0.0,0.0,,,1.0,1.0,0.15384615384615383,0.15384615384615383,0.15384615384615383,11.0,11.0
2021-04-13 05:59:59,INS-W_1020,2021-04-13,morning,0.6666666666666667,0.6666666666666667,0.33333333333333337,89.45454545454545,174.0,0.0,0.0,1.0,0.0,1.0,144.66666666666666,144.66666666666666
2021-04-13 11:59:59,INS-W_1020,2021-04-13,afternoon,1.3333333333333335,0.6666666666666666,1.0,85.33333333333333,152.0,0.0,0.0,0.0,0.0,0.0,17.846153846153847,33.230769230769226
2021-04-13 17:59:59,INS-W_1020,2021-04-13,evening,1.25,1.25,1.0,15.5,20.5,0.0,0.0,0.0,0.0,0.0,6.368421052631579,6.368421052631579
2021-04-13 23:59:59,INS-W_1020,2021-04-13,night,0.0,0.0,0.0,,,1.0,1.0,0.17307692307692307,0.17307692307692307,0.17307692307692307,11.0,11.0
2021-04-14 05:59:59,INS-W_1020,2021-04-14,morning,0.4444444444444444,0.4444444444444444,0.2222222222222222,73.36363636363636,141.0,0.0,0.0,1.0,0.0,1.0,168.77777777777777,168.77777777777777
2021-04-14 11:59:59,INS-W_1020,2021-04-14,afternoon,1.0,1.0,1.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,15.076923076923077,27.38461538461538
2021-04-14 17:59:59,INS-W_1020,2021-04-14,evening,1.0,1.0,1.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,6.526315789473684,6.526315789473684
2021-04-14 23:59:59,INS-W_1020,2021-04-14,night,0.0,0.0,0.0,,,1.0,1.0,0.1923076923076923,0.1923076923076923,0.1923076923076923,11.0,11.0
2021-04-15 05:59:59,INS-W_1020,2021-04-15,morning,0.22222222222222232,0.22222222222222232,0.11111111111111116,57.27272727272728,108.0,0.0,0.0,1.0,0.0,1.0,192.88888888888889,192.88888888888889
2021-04-15 11:59:59,INS-W_1020,2021-04-15,afternoon,1.0,0.5,1.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,12.307692307692307,21.538461538461533
2021-04-15 17:59:59,INS-W_1020,2021-04-15,evening,1.0,1.0,1.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,6.684210526315789,6.684210526315789
2021-04-15 23:59:59,INS-W_1020,2021-04-15,night,0.0,0.0,0.0,,,1.0,1.0,0.2115384615384615,0.2115384615384615,0.2115384615384615,11.0,11.0
2021-04-16 05:59:59,INS-W_1020,2021-04-16,morning,0.0,0.0,0.0,41.18181818181819,75.0,0.0,0.0,1.0,0.0,1.0,217.0,217.0
2021-04-16 11:59:59,INS-W_1020,2021-04-16,afternoon,1.0,0.0,1.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,9.53846153846154,15.692307692307693
2021-04-16 17:59:59,INS-W_1020,2021-04-16,evening,1.0,0.0,1.0,15.0,15.0,1.0,1.0,0.0,0.0,0.0,6.842105263157895,6.842105263157895
2021-04-16 23:59:59,INS-W_1020,2021-04-16,night,0.0,0.0,0.0,,,1.0,1.0,0.23076923076923075,0.23076923076923075,0.23076923076923075,11.0,11.0
2021-04-17 05:59:59,INS-W_1020,2021-04-17,morning,0.5,0.5,0.5,25.090909090909093,42.0,0.0,0.0,0.5,0.0,0.5,210.61764705882354,210.61764705882354
2021-04-17 11:59:59,INS-W_1020,2021-04-17,afternoon,1.0,0.5,1.0,13.0,13.0,0.0,0.0,0.5,0.0,0.5,6.7692307692307665,9.84615384615384
2021-04-17 17:59:59,INS-W_1020,2021-04-17,evening,2.0,2.0,1.0,16.5,33.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0
2021-04-17 23:59:59,INS-W_1020,2021-04-17,night,0.0,0.0,0.0,,,1.0,1.0,0.24999999999999997,0.24999999999999997,0.24999999999999997,11.0,11.0
2021-04-18 05:59:59,INS-W_1020,2021-04-18,morning,1.0,1.0,1.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,204.23529411764707,204.23529411764707
2021-04-18 11:59:59,INS-W_1020,2021-04-18,afternoon,1.0,1.0,1.0,16.0,16.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0
2021-04-18 17:59:59,INS-W_1020,2021-04-18,evening,1.5,1.5,1.0,17.75,26.0,0.5,0.5,0.5,0.0,0.5,7.133333333333334,7.133333333333334
2021-04-18 23:59:59,INS-W_1020,2021-04-18,night,0.0,0.0,0.0,,,1.0,1.0,0.2692307692307692,0.2692307692307692,0.2692307692307692,11.0,11.0
2021-04-19 05:59:59,INS-W_1020,2021-04-19,morning,1.0,1.0,1.0,9.419354838709678,9.419354838709678,0.0,0.0,0.0,0.0,0.0,197.85294117647058,197.85294117647058
2021-04-19 11:59:59,INS-W_1020,2021-04-19,afternoon,1.064516129032258,1.032258064516129,1.032258064516129,39.96774193548387,88.93548387096774,0.0,0.0,1.0,0.03225806451612903,1.0,4.129032258064516,4.129032258064516
2021-04-19 17:59:59,INS-W_1020,2021-04-19,evening,1.0,1.0,1.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,7.266666666666667,7.266666666666667
2021-04-19 23:59:59,INS-W_1020,2021-04-19,night,0.0,0.0,0.0,,,1.0,1.0,0.28846153846153844,0.28846153846153844,0.28846153846153844,11.0,11.0
2021-04-20 05:59:59,INS-W_1020,2021-04-20,morning,1.0,1.0,1.0,9.838709677419354,9.838709677419354,0.0,0.0,0.0,0.0,0.0,191.47058823529412,191.47058823529412
2021-04-20 11:59:59,INS-W_1020,2021-04-20,afternoon,1.129032258064516,1.064516129032258,1.064516129032258,63.935483870967744,161.8709677419355,0.0,0.0,1.0,0.06451612903225806,1.0,4.258064516129032,4.258064516129032
2021-04-20 17:59:59,INS-W_1020,2021-04-20,evening,0.9642857142857143,0.9642857142857143,0.9642857142857143,60.9,60.9,0.0,0.0,0.03571428571428571,0.03571428571428571,0.03571428571428571,7.4,7.4
2021-04-20 23:59:59,INS-W_1020,2021-04-20,night,0.0,0.0,0.0,,,1.0,1.0,0.30769230769230765,0.30769230769230765,0.30769230769230765,11.0,11.0
2021-04-21 05:59:59,INS-W_1020,2021-04-21,morning,1.0,1.0,1.0,10.258064516129032,10.258064516129032,0.0,0.0,0.0,0.0,0.0,185.08823529411765,185.08823529411765
2021-04-21 11:59:59,INS-W_1020,2021-04-21,afternoon,1.1935483870967742,1.096774193548387,1.096774193548387,87.90322580645162,234.80645161290323,0.0,0.0,1.0,0.09677419354838711,1.0,4.387096774193548,4.387096774193548
2021-04-21 17:59:59,INS-W_1020,2021-04-21,evening,0.9285714285714286,0.9285714285714286,0.9285714285714286,102.8,102.8,0.0,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,7.533333333333333,7.533333333333333
2021-04-21 23:59:59,INS-W_1020,2021-04-21,night,0.0,0.0,0.0,,,1.0,1.0,0.32692307692307687,0.32692307692307687,0.32692307692307687,11.0,11.0
2021-04-22 05:59:59,INS-W_1020,2021-04-22,morning,1.0,1.0,1.0,10.67741935483871,10.67741935483871,0.0,0.0,0.0,0.0,0.0,178.70588235294116,178.70588235294116
2021-04-22 11:59:59,INS-W_1020,2021-04-22,afternoon,1.2580645161290323,1.129032258064516,1.129032258064516,111.87096774193549,307.741935483871,0.0,0.0,1.0,0.12903225806451613,1.0,4.516129032258064,4.516129032258064
2021-04-22 17:59:59,INS-W_1020,2021-04-22,evening,0.8928571428571429,0.8928571428571429,0.8928571428571429,144.7,144.7,0.0,0.0,0.10714285714285714,0.10714285714285714,0.10714285714285714,7.666666666666667,7.666666666666667
2021-04-22 23:59:59,INS-W_1020,2021-04-22,night,0.0,0.0,0.0,,,1.0,1.0,0.34615384615384615,0.34615384615384615,0.34615384615384615,11.0,11.0
2021-04-23 05:59:59,INS-W_1020,2021-04-23,morning,1.0,1.0,1.0,11.096774193548388,11.096774193548388,0.0,0.0,0.0,0.0,0.0,172.3235294117647,172.3235294117647
2021-04-23 11:59:59,INS-W_1020,2021-04-23,afternoon,1.3225806451612905,1.1612903225806452,1.1612903225806452,135.83870967741936,380.6774193548387,0.0,0.0,1.0,0.16129032258064518,1.0,4.645161290322581,4.645161290322581
2021-04-23 17:59:59,INS-W_1020,2021-04-23,evening,0.8571428571428572,0.8571428571428572,0.8571428571428572,186.6,186.6,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,7.8,7.8
2021-04-23 23:59:59,INS-W_1020,2021-04-23,night,0.0,0.0,0.0,,,1.0,1.0,0.36538461538461536,0.36538461538461536,0.36538461538461536,11.0,11.0
2021-04-24 05:59:59,INS-W_1020,2021-04-24,morning,1.0,1.0,1.0,11.516129032258064,11.516129032258064,0.0,0.0,0.0,0.0,0.0,165.94117647058823,165.94117647058823
2021-04-24 11:59:59,INS-W_1020,2021-04-24,afternoon,1.3870967741935485,1.1935483870967742,1.1935483870967742,159.80645161290323,453.61290322580646,0.0,0.0,1.0,0.19354838709677422,1.0,4.774193548387097,4.774193548387097
2021-04-24 17:59:59,INS-W_1020,2021-04-24,evening,0.8214285714285714,0.8214285714285714,0.8214285714285714,228.5,228.5,0.0,0.0,0.17857142857142858,0.17857142857142858,0.17857142857142858,7.933333333333334,7.933333333333334
2021-04-24 23:59:59,INS-W_1020,2021-04-24,night,0.0,0.0,0.0,,,1.0,1.0,0.3846153846153846,0.3846153846153846,0.3846153846153846,11.0,11.0
2021-04-25 05:59:59,INS-W_1020,2021-04-25,morning,1.0,1.0,1.0,11.935483870967742,11.935483870967742,0.0,0.0,0.0,0.0,0.0,159.55882352941177,159.55882352941177
2021-04-25 11:59:59,INS-W_1020,2021-04-25,afternoon,1.4516129032258065,1.2258064516129032,1.2258064516129032,183.7741935483871,526.5483870967741,0.0,0.0,1.0,0.22580645161290325,1.0,4.903225806451613,4.903225806451613
