pid,date,segment,uniquedevices,countscansmostuniquedevice,datetime
INS-W_1217,2021-03-31,night,1.0,40.0,2021-03-31 23:59:59
INS-W_1217,2021-04-01,morning,6.0,16.0,2021-04-01 05:59:59
INS-W_1217,2021-04-01,afternoon,10.0,2.0,2021-04-01 11:59:59
INS-W_1217,2021-04-01,evening,5.0,13.0,2021-04-01 17:59:59
INS-W_1217,2021-04-01,night,1.0,43.0,2021-04-01 23:59:59
INS-W_1217,2021-04-02,morning,5.0,17.0,2021-04-02 05:59:59
INS-W_1217,2021-04-02,afternoon,4.0,2.0,2021-04-02 11:59:59
INS-W_1217,2021-04-02,evening,7.0,80.0,2021-04-02 17:59:59
INS-W_1217,2021-04-02,night,1.0,44.0,2021-04-02 23:59:59
INS-W_1217,2021-04-03,morning,10.0,19.0,2021-04-03 05:59:59
INS-W_1217,2021-04-03,afternoon,15.0,2.0,2021-04-03 11:59:59
INS-W_1217,2021-04-03,evening,9.0,26.0,2021-04-03 17:59:59
INS-W_1217,2021-04-03,night,1.0,36.0,2021-04-03 23:59:59
INS-W_1217,2021-04-04,morning,7.0,18.0,2021-04-04 05:59:59
INS-W_1217,2021-04-04,afternoon,11.0,2.0,2021-04-04 11:59:59
INS-W_1217,2021-04-04,evening,4.0,10.0,2021-04-04 17:59:59
INS-W_1217,2021-04-04,night,1.0,43.0,2021-04-04 23:59:59
INS-W_1217,2021-04-05,morning,4.0,21.0,2021-04-05 05:59:59
INS-W_1217,2021-04-05,afternoon,8.0,2.0,2021-04-05 11:59:59
INS-W_1217,2021-04-05,evening,6.0,13.0,2021-04-05 17:59:59
INS-W_1217,2021-04-05,night,1.0,44.0,2021-04-05 23:59:59
INS-W_1217,2021-04-06,morning,8.0,18.0,2021-04-06 05:59:59
INS-W_1217,2021-04-06,afternoon,5.0,1.0,2021-04-06 11:59:59
INS-W_1217,2021-04-06,evening,4.0,45.0,2021-04-06 17:59:59
INS-W_1217,2021-04-06,night,1.0,42.0,2021-04-06 23:59:59
INS-W_1217,2021-04-07,morning,4.0,21.0,2021-04-07 05:59:59
INS-W_1217,2021-04-07,afternoon,1.0,1.5,2021-04-07 11:59:59
INS-W_1217,2021-04-07,evening,5.0,10.0,2021-04-07 17:59:59
INS-W_1217,2021-04-07,night,1.0,41.0,2021-04-07 23:59:59
INS-W_1217,2021-04-08,morning,4.0,26.0,2021-04-08 05:59:59
INS-W_1217,2021-04-08,afternoon,7.0,2.0,2021-04-08 11:59:59
INS-W_1217,2021-04-08,evening,3.0,14.0,2021-04-08 17:59:59
INS-W_1217,2021-04-08,night,1.0,44.0,2021-04-08 23:59:59
INS-W_1217,2021-04-09,morning,5.0,21.0,2021-04-09 05:59:59
INS-W_1217,2021-04-09,afternoon,2.0,1.6666666666666667,2021-04-09 11:59:59
INS-W_1217,2021-04-09,evening,7.0,6.0,2021-04-09 17:59:59
INS-W_1217,2021-04-09,night,1.0,45.0,2021-04-09 23:59:59
INS-W_1217,2021-04-10,morning,6.0,30.0,2021-04-10 05:59:59
INS-W_1217,2021-04-10,afternoon,1.0,1.3333333333333335,2021-04-10 11:59:59
INS-W_1217,2021-04-10,evening,11.0,12.0,2021-04-10 17:59:59
INS-W_1217,2021-04-10,night,1.0,41.0,2021-04-10 23:59:59
INS-W_1217,2021-04-11,morning,5.0,31.0,2021-04-11 05:59:59
INS-W_1217,2021-04-11,afternoon,8.0,1.0,2021-04-11 11:59:59
INS-W_1217,2021-04-11,evening,6.0,7.0,2021-04-11 17:59:59
INS-W_1217,2021-04-11,night,2.0,38.0,2021-04-11 23:59:59
INS-W_1217,2021-04-12,morning,8.0,15.0,2021-04-12 05:59:59
INS-W_1217,2021-04-12,afternoon,6.0,1.0,2021-04-12 11:59:59
INS-W_1217,2021-04-12,evening,5.0,18.0,2021-04-12 17:59:59
INS-W_1217,2021-04-12,night,1.0,40.0,2021-04-12 23:59:59
INS-W_1217,2021-04-13,morning,5.0,2.0,2021-04-13 05:59:59
INS-W_1217,2021-04-13,afternoon,4.0,1.0,2021-04-13 11:59:59
INS-W_1217,2021-04-13,evening,4.0,16.5,2021-04-13 17:59:59
INS-W_1217,2021-04-13,night,1.0,40.25,2021-04-13 23:59:59
INS-W_1217,2021-04-14,morning,7.0,4.0,2021-04-14 05:59:59
INS-W_1217,2021-04-14,afternoon,3.0,1.0,2021-04-14 11:59:59
INS-W_1217,2021-04-14,evening,3.0,15.0,2021-04-14 17:59:59
INS-W_1217,2021-04-14,night,1.0,40.5,2021-04-14 23:59:59
INS-W_1217,2021-04-15,morning,9.0,3.0,2021-04-15 05:59:59
INS-W_1217,2021-04-15,afternoon,6.0,1.0,2021-04-15 11:59:59
INS-W_1217,2021-04-15,evening,2.0,20.0,2021-04-15 17:59:59
INS-W_1217,2021-04-15,night,1.0,40.75,2021-04-15 23:59:59
INS-W_1217,2021-04-16,morning,5.0,18.0,2021-04-16 05:59:59
INS-W_1217,2021-04-16,afternoon,3.0,1.0,2021-04-16 11:59:59
INS-W_1217,2021-04-16,evening,3.0,11.0,2021-04-16 17:59:59
INS-W_1217,2021-04-16,night,1.0,41.0,2021-04-16 23:59:59
INS-W_1217,2021-04-17,morning,8.0,5.0,2021-04-17 05:59:59
INS-W_1217,2021-04-17,afternoon,4.0,1.0,2021-04-17 11:59:59
INS-W_1217,2021-04-17,evening,8.0,2.0,2021-04-17 17:59:59
INS-W_1217,2021-04-17,night,1.0,38.0,2021-04-17 23:59:59
INS-W_1217,2021-04-18,morning,4.0,18.0,2021-04-18 05:59:59
INS-W_1217,2021-04-18,afternoon,10.0,1.0,2021-04-18 11:59:59
INS-W_1217,2021-04-18,evening,6.0,44.0,2021-04-18 17:59:59
INS-W_1217,2021-04-18,night,2.0,35.0,2021-04-18 23:59:59
INS-W_1217,2021-04-19,morning,5.0,24.0,2021-04-19 05:59:59
INS-W_1217,2021-04-19,afternoon,6.0,1.0,2021-04-19 11:59:59
INS-W_1217,2021-04-19,evening,4.0,7.0,2021-04-19 17:59:59
INS-W_1217,2021-04-19,night,1.0,46.0,2021-04-19 23:59:59
INS-W_1217,2021-04-20,morning,5.0,18.0,2021-04-20 05:59:59
INS-W_1217,2021-04-20,afternoon,3.0,1.0,2021-04-20 11:59:59
INS-W_1217,2021-04-20,evening,7.0,10.0,2021-04-20 17:59:59
INS-W_1217,2021-04-20,night,2.0,31.0,2021-04-20 23:59:59
INS-W_1217,2021-04-21,morning,5.0,4.0,2021-04-21 05:59:59
INS-W_1217,2021-04-21,afternoon,1.0,1.0,2021-04-21 11:59:59
INS-W_1217,2021-04-21,evening,8.0,10.0,2021-04-21 17:59:59
INS-W_1217,2021-04-21,night,1.0,16.0,2021-04-21 23:59:59
INS-W_1217,2021-04-22,morning,7.0,20.0,2021-04-22 05:59:59
INS-W_1217,2021-04-22,afternoon,5.0,1.0,2021-04-22 11:59:59
INS-W_1217,2021-04-22,evening,4.0,18.0,2021-04-22 17:59:59
INS-W_1217,2021-04-22,night,2.0,1.0,2021-04-22 23:59:59
INS-W_1217,2021-04-23,morning,5.0,1.0,2021-04-23 05:59:59
INS-W_1217,2021-04-23,afternoon,1.0,1.3333333333333333,2021-04-23 11:59:59
INS-W_1217,2021-04-23,evening,5.0,26.0,2021-04-23 17:59:59
INS-W_1217,2021-04-23,night,1.0,15.666666666666666,2021-04-23 23:59:59
INS-W_1217,2021-04-24,morning,8.0,2.0,2021-04-24 05:59:59
INS-W_1217,2021-04-24,afternoon,4.0,1.6666666666666665,2021-04-24 11:59:59
INS-W_1217,2021-04-24,evening,5.0,26.0,2021-04-24 17:59:59
INS-W_1217,2021-04-24,night,1.0,30.333333333333332,2021-04-24 23:59:59
INS-W_1217,2021-04-25,morning,6.0,27.0,2021-04-25 05:59:59
INS-W_1217,2021-04-25,afternoon,10.0,2.0,2021-04-25 11:59:59
INS-W_1217,2021-04-25,evening,4.0,46.0,2021-04-25 17:59:59
INS-W_1217,2021-04-25,night,1.0,45.0,2021-04-25 23:59:59
INS-W_1217,2021-04-26,morning,5.0,20.0,2021-04-26 05:59:59
INS-W_1217,2021-04-26,afternoon,4.0,1.0,2021-04-26 11:59:59
INS-W_1217,2021-04-26,evening,6.0,15.0,2021-04-26 17:59:59
INS-W_1217,2021-04-26,night,2.0,39.0,2021-04-26 23:59:59
INS-W_1217,2021-04-27,morning,6.0,20.0,2021-04-27 05:59:59
INS-W_1217,2021-04-27,afternoon,4.0,1.0,2021-04-27 11:59:59
INS-W_1217,2021-04-27,evening,3.0,22.0,2021-04-27 17:59:59
INS-W_1217,2021-04-27,night,1.0,41.0,2021-04-27 23:59:59
INS-W_1217,2021-04-28,morning,4.0,3.0,2021-04-28 05:59:59
INS-W_1217,2021-04-28,afternoon,4.0,3.0,2021-04-28 11:59:59
INS-W_1217,2021-04-28,evening,7.0,24.0,2021-04-28 17:59:59
INS-W_1217,2021-04-28,night,2.0,41.333333333333336,2021-04-28 23:59:59
INS-W_1217,2021-04-29,morning,6.0,11.0,2021-04-29 05:59:59
INS-W_1217,2021-04-29,afternoon,4.0,2.0,2021-04-29 11:59:59
INS-W_1217,2021-04-29,evening,4.0,42.0,2021-04-29 17:59:59
INS-W_1217,2021-04-29,night,1.0,41.666666666666664,2021-04-29 23:59:59
INS-W_1217,2021-04-30,morning,4.0,19.0,2021-04-30 05:59:59
INS-W_1217,2021-04-30,afternoon,7.0,2.0,2021-04-30 11:59:59
INS-W_1217,2021-04-30,evening,1.0,22.5,2021-04-30 17:59:59
INS-W_1217,2021-04-30,night,2.0,42.0,2021-04-30 23:59:59
INS-W_1217,2021-05-01,morning,9.0,17.0,2021-05-01 05:59:59
INS-W_1217,2021-05-01,afternoon,4.0,20.8,2021-05-01 11:59:59
INS-W_1217,2021-05-01,evening,6.0,3.0,2021-05-01 17:59:59
INS-W_1217,2021-05-01,night,3.0,37.0,2021-05-01 23:59:59
INS-W_1217,2021-05-02,morning,11.0,32.0,2021-05-02 05:59:59
INS-W_1217,2021-05-02,afternoon,1.0,39.6,2021-05-02 11:59:59
INS-W_1217,2021-05-02,evening,11.0,4.0,2021-05-02 17:59:59
INS-W_1217,2021-05-02,night,1.0,45.0,2021-05-02 23:59:59
INS-W_1217,2021-05-03,morning,6.0,15.0,2021-05-03 05:59:59
INS-W_1217,2021-05-03,afternoon,1.0,58.4,2021-05-03 11:59:59
INS-W_1217,2021-05-03,evening,3.0,2.0,2021-05-03 17:59:59
INS-W_1217,2021-05-03,night,3.0,2.0,2021-05-03 23:59:59
INS-W_1217,2021-05-04,morning,3.5,11.5,2021-05-04 05:59:59
INS-W_1217,2021-05-04,afternoon,1.0,77.2,2021-05-04 11:59:59
INS-W_1217,2021-05-04,evening,3.5,23.0,2021-05-04 17:59:59
INS-W_1217,2021-05-04,night,2.3333333333333335,16.666666666666664,2021-05-04 23:59:59
INS-W_1217,2021-05-05,morning,1.0,8.0,2021-05-05 05:59:59
INS-W_1217,2021-05-05,afternoon,1.0,96.0,2021-05-05 11:59:59
INS-W_1217,2021-05-05,evening,4.0,44.0,2021-05-05 17:59:59
INS-W_1217,2021-05-05,night,1.6666666666666667,31.333333333333332,2021-05-05 23:59:59
INS-W_1217,2021-05-06,morning,17.0,36.0,2021-05-06 05:59:59
INS-W_1217,2021-05-06,afternoon,6.0,47.0,2021-05-06 11:59:59
INS-W_1217,2021-05-06,evening,3.0,97.0,2021-05-06 17:59:59
INS-W_1217,2021-05-06,night,1.0,46.0,2021-05-06 23:59:59
INS-W_1217,2021-05-07,morning,5.0,29.0,2021-05-07 05:59:59
INS-W_1217,2021-05-07,afternoon,6.0,52.0,2021-05-07 11:59:59
INS-W_1217,2021-05-07,evening,2.0,90.33333333333333,2021-05-07 17:59:59
INS-W_1217,2021-05-07,night,1.0,50.0,2021-05-07 23:59:59
INS-W_1217,2021-05-08,morning,7.0,5.0,2021-05-08 05:59:59
INS-W_1217,2021-05-08,afternoon,5.0,29.0,2021-05-08 11:59:59
INS-W_1217,2021-05-08,evening,4.0,83.66666666666667,2021-05-08 17:59:59
INS-W_1217,2021-05-08,night,3.0,1.0,2021-05-08 23:59:59
INS-W_1217,2021-05-09,morning,8.0,26.0,2021-05-09 05:59:59
INS-W_1217,2021-05-09,afternoon,9.0,61.0,2021-05-09 11:59:59
INS-W_1217,2021-05-09,evening,3.0,77.0,2021-05-09 17:59:59
INS-W_1217,2021-05-09,night,1.0,20.0,2021-05-09 23:59:59
INS-W_1217,2021-05-10,morning,6.0,38.0,2021-05-10 05:59:59
INS-W_1217,2021-05-10,afternoon,4.0,60.0,2021-05-10 11:59:59
INS-W_1217,2021-05-10,evening,4.0,6.0,2021-05-10 17:59:59
INS-W_1217,2021-05-10,night,2.0,39.0,2021-05-10 23:59:59
INS-W_1217,2021-05-11,morning,2.0,60.0,2021-05-11 05:59:59
INS-W_1217,2021-05-11,afternoon,4.0,51.0,2021-05-11 11:59:59
INS-W_1217,2021-05-11,evening,2.0,71.0,2021-05-11 17:59:59
INS-W_1217,2021-05-11,night,2.0,33.0,2021-05-11 23:59:59
INS-W_1217,2021-05-12,morning,3.0,55.0,2021-05-12 05:59:59
INS-W_1217,2021-05-12,afternoon,6.0,98.0,2021-05-12 11:59:59
INS-W_1217,2021-05-12,evening,4.0,59.0,2021-05-12 17:59:59
INS-W_1217,2021-05-12,night,1.0,43.0,2021-05-12 23:59:59
INS-W_1217,2021-05-13,morning,11.0,37.0,2021-05-13 05:59:59
INS-W_1217,2021-05-13,afternoon,9.0,36.0,2021-05-13 11:59:59
INS-W_1217,2021-05-13,evening,4.0,21.0,2021-05-13 17:59:59
INS-W_1217,2021-05-13,night,3.0,40.0,2021-05-13 23:59:59
INS-W_1217,2021-05-14,morning,3.0,62.0,2021-05-14 05:59:59
INS-W_1217,2021-05-14,afternoon,6.0,40.0,2021-05-14 11:59:59
INS-W_1217,2021-05-14,evening,3.0,32.0,2021-05-14 17:59:59
INS-W_1217,2021-05-14,night,1.0,44.0,2021-05-14 23:59:59
INS-W_1217,2021-05-15,morning,6.0,36.0,2021-05-15 05:59:59
INS-W_1217,2021-05-15,afternoon,8.0,81.0,2021-05-15 11:59:59
INS-W_1217,2021-05-15,evening,4.0,34.0,2021-05-15 17:59:59
INS-W_1217,2021-05-15,night,1.0,42.0,2021-05-15 23:59:59
INS-W_1217,2021-05-16,morning,7.0,26.0,2021-05-16 05:59:59
INS-W_1217,2021-05-16,afternoon,9.0,17.0,2021-05-16 11:59:59
INS-W_1217,2021-05-16,evening,8.0,6.0,2021-05-16 17:59:59
INS-W_1217,2021-05-16,night,2.0,40.0,2021-05-16 23:59:59
INS-W_1217,2021-05-17,morning,2.0,68.0,2021-05-17 05:59:59
INS-W_1217,2021-05-17,afternoon,5.0,54.0,2021-05-17 11:59:59
INS-W_1217,2021-05-17,evening,3.0,26.0,2021-05-17 17:59:59
INS-W_1217,2021-05-17,night,1.0,38.0,2021-05-17 23:59:59
INS-W_1217,2021-05-18,morning,2.0,14.0,2021-05-18 05:59:59
INS-W_1217,2021-05-18,afternoon,6.0,71.0,2021-05-18 11:59:59
INS-W_1217,2021-05-18,evening,3.0,47.0,2021-05-18 17:59:59
INS-W_1217,2021-05-18,night,1.0,40.0,2021-05-18 23:59:59
INS-W_1217,2021-05-19,morning,4.0,66.0,2021-05-19 05:59:59
INS-W_1217,2021-05-19,afternoon,7.0,39.0,2021-05-19 11:59:59
INS-W_1217,2021-05-19,evening,5.0,56.0,2021-05-19 17:59:59
INS-W_1217,2021-05-19,night,1.0,42.0,2021-05-19 23:59:59
INS-W_1217,2021-05-20,morning,3.0,41.0,2021-05-20 05:59:59
INS-W_1217,2021-05-20,afternoon,3.0,93.0,2021-05-20 11:59:59
INS-W_1217,2021-05-20,evening,7.0,21.0,2021-05-20 17:59:59
INS-W_1217,2021-05-20,night,1.0,41.0,2021-05-20 23:59:59
INS-W_1217,2021-05-21,morning,2.0,55.0,2021-05-21 05:59:59
INS-W_1217,2021-05-21,afternoon,3.0,25.0,2021-05-21 11:59:59
INS-W_1217,2021-05-21,evening,7.0,4.0,2021-05-21 17:59:59
INS-W_1217,2021-05-21,night,1.0,41.5,2021-05-21 23:59:59
INS-W_1217,2021-05-22,morning,8.0,54.4,2021-05-22 05:59:59
INS-W_1217,2021-05-22,afternoon,1.0,28.6,2021-05-22 11:59:59
INS-W_1217,2021-05-22,evening,1.0,12.5,2021-05-22 17:59:59
INS-W_1217,2021-05-22,night,1.0,42.0,2021-05-22 23:59:59
INS-W_1217,2021-05-23,morning,1.0,53.8,2021-05-23 05:59:59
INS-W_1217,2021-05-23,afternoon,3.0,32.2,2021-05-23 11:59:59
INS-W_1217,2021-05-23,evening,4.0,21.0,2021-05-23 17:59:59
INS-W_1217,2021-05-23,night,1.0,42.5,2021-05-23 23:59:59
INS-W_1217,2021-05-24,morning,1.0,53.2,2021-05-24 05:59:59
INS-W_1217,2021-05-24,afternoon,4.0,35.8,2021-05-24 11:59:59
INS-W_1217,2021-05-24,evening,1.0,29.5,2021-05-24 17:59:59
INS-W_1217,2021-05-24,night,1.0,43.0,2021-05-24 23:59:59
INS-W_1217,2021-05-25,morning,1.0,52.6,2021-05-25 05:59:59
INS-W_1217,2021-05-25,afternoon,1.0,39.4,2021-05-25 11:59:59
INS-W_1217,2021-05-25,evening,8.0,38.0,2021-05-25 17:59:59
INS-W_1217,2021-05-25,night,1.0,43.5,2021-05-25 23:59:59
INS-W_1217,2021-05-26,morning,1.0,52.0,2021-05-26 05:59:59
INS-W_1217,2021-05-26,afternoon,3.0,43.0,2021-05-26 11:59:59
INS-W_1217,2021-05-26,evening,5.0,19.0,2021-05-26 17:59:59
INS-W_1217,2021-05-26,night,1.0,44.0,2021-05-26 23:59:59
INS-W_1217,2021-05-27,morning,1.75,46.25,2021-05-27 05:59:59
INS-W_1217,2021-05-27,afternoon,2.3333333333333335,47.666666666666664,2021-05-27 11:59:59
INS-W_1217,2021-05-27,evening,5.0,30.333333333333336,2021-05-27 17:59:59
INS-W_1217,2021-05-27,night,1.0,44.0,2021-05-27 23:59:59
INS-W_1217,2021-05-28,morning,2.5,40.5,2021-05-28 05:59:59
INS-W_1217,2021-05-28,afternoon,1.6666666666666667,52.333333333333336,2021-05-28 11:59:59
INS-W_1217,2021-05-28,evening,5.0,41.66666666666667,2021-05-28 17:59:59
INS-W_1217,2021-05-28,night,1.0,44.0,2021-05-28 23:59:59
INS-W_1217,2021-05-29,morning,3.25,34.75,2021-05-29 05:59:59
INS-W_1217,2021-05-29,afternoon,1.0,57.0,2021-05-29 11:59:59
INS-W_1217,2021-05-29,evening,5.0,53.0,2021-05-29 17:59:59
INS-W_1217,2021-05-29,night,1.0,44.0,2021-05-29 23:59:59
INS-W_1217,2021-05-30,morning,4.0,29.0,2021-05-30 05:59:59
INS-W_1217,2021-05-30,afternoon,4.0,102.0,2021-05-30 11:59:59
INS-W_1217,2021-05-30,evening,1.0,49.5,2021-05-30 17:59:59
INS-W_1217,2021-05-30,night,1.0,44.0,2021-05-30 23:59:59
INS-W_1217,2021-05-31,morning,3.0,28.333333333333332,2021-05-31 05:59:59
INS-W_1217,2021-05-31,afternoon,3.3333333333333335,96.0,2021-05-31 11:59:59
INS-W_1217,2021-05-31,evening,1.6666666666666665,46.0,2021-05-31 17:59:59
INS-W_1217,2021-05-31,night,1.0,43.0,2021-05-31 23:59:59
INS-W_1217,2021-06-01,morning,2.0,27.666666666666668,2021-06-01 05:59:59
INS-W_1217,2021-06-01,afternoon,2.666666666666667,90.0,2021-06-01 11:59:59
INS-W_1217,2021-06-01,evening,2.333333333333333,42.5,2021-06-01 17:59:59
INS-W_1217,2021-06-01,night,1.0,42.0,2021-06-01 23:59:59
INS-W_1217,2021-06-02,morning,1.0,27.0,2021-06-02 05:59:59
INS-W_1217,2021-06-02,afternoon,2.0,84.0,2021-06-02 11:59:59
INS-W_1217,2021-06-02,evening,3.0,39.0,2021-06-02 17:59:59
INS-W_1217,2021-06-02,night,1.0,41.0,2021-06-02 23:59:59
INS-W_1217,2021-06-03,morning,5.0,33.0,2021-06-03 05:59:59
INS-W_1217,2021-06-03,afternoon,4.0,91.0,2021-06-03 11:59:59
INS-W_1217,2021-06-03,evening,3.0,32.0,2021-06-03 17:59:59
INS-W_1217,2021-06-03,night,1.0,40.0,2021-06-03 23:59:59
INS-W_1217,2021-06-04,morning,3.5,17.5,2021-06-04 05:59:59
INS-W_1217,2021-06-04,afternoon,3.5,67.5,2021-06-04 11:59:59
INS-W_1217,2021-06-04,evening,2.0,21.0,2021-06-04 17:59:59
INS-W_1217,2021-06-04,night,1.0,40.0,2021-06-04 23:59:59
INS-W_1217,2021-06-05,morning,2.0,2.0,2021-06-05 05:59:59
INS-W_1217,2021-06-05,afternoon,3.0,44.0,2021-06-05 11:59:59
INS-W_1217,2021-06-05,evening,1.0,10.0,2021-06-05 17:59:59
INS-W_1217,2021-06-05,night,1.0,40.0,2021-06-05 23:59:59
INS-W_1217,2021-06-06,morning,5.0,4.0,2021-06-06 05:59:59
INS-W_1217,2021-06-06,afternoon,15.0,1.0,2021-06-06 11:59:59
INS-W_1217,2021-06-06,evening,6.0,1.0,2021-06-06 17:59:59
INS-W_1217,2021-06-06,night,1.0,40.0,2021-06-06 23:59:59
INS-W_1218,2021-03-29,morning,4.0,1.0,2021-03-29 05:59:59
INS-W_1218,2021-03-29,afternoon,9.0,7.0,2021-03-29 11:59:59
INS-W_1218,2021-03-29,evening,6.0,1.0,2021-03-29 17:59:59
INS-W_1218,2021-03-29,night,3.0,8.0,2021-03-29 23:59:59
INS-W_1218,2021-03-30,morning,4.0,7.0,2021-03-30 05:59:59
INS-W_1218,2021-03-30,afternoon,3.0,7.0,2021-03-30 11:59:59
INS-W_1218,2021-03-30,evening,3.0,1.0,2021-03-30 17:59:59
INS-W_1218,2021-03-30,night,1.0,9.0,2021-03-30 23:59:59
INS-W_1218,2021-03-31,morning,9.0,5.0,2021-03-31 05:59:59
INS-W_1218,2021-03-31,afternoon,8.0,7.0,2021-03-31 11:59:59
INS-W_1218,2021-03-31,evening,13.0,1.0,2021-03-31 17:59:59
INS-W_1218,2021-03-31,night,3.0,10.0,2021-03-31 23:59:59
INS-W_1218,2021-04-01,morning,5.0,3.5,2021-04-01 05:59:59
INS-W_1218,2021-04-01,afternoon,10.0,1.0,2021-04-01 11:59:59
INS-W_1218,2021-04-01,evening,4.0,1.0,2021-04-01 17:59:59
INS-W_1218,2021-04-01,night,1.0,11.0,2021-04-01 23:59:59
INS-W_1218,2021-04-02,morning,5.0,2.0,2021-04-02 05:59:59
INS-W_1218,2021-04-02,afternoon,10.0,1.0,2021-04-02 11:59:59
INS-W_1218,2021-04-02,evening,4.0,1.0,2021-04-02 17:59:59
INS-W_1218,2021-04-02,night,5.0,12.0,2021-04-02 23:59:59
INS-W_1218,2021-04-03,morning,3.5,3.0,2021-04-03 05:59:59
INS-W_1218,2021-04-03,afternoon,5.0,2.5,2021-04-03 11:59:59
INS-W_1218,2021-04-03,evening,5.0,1.0,2021-04-03 17:59:59
INS-W_1218,2021-04-03,night,4.0,13.5,2021-04-03 23:59:59
INS-W_1218,2021-04-04,morning,2.0,4.0,2021-04-04 05:59:59
INS-W_1218,2021-04-04,afternoon,9.0,4.0,2021-04-04 11:59:59
INS-W_1218,2021-04-04,evening,9.0,1.0,2021-04-04 17:59:59
INS-W_1218,2021-04-04,night,3.0,15.0,2021-04-04 23:59:59
INS-W_1218,2021-04-05,morning,5.0,5.0,2021-04-05 05:59:59
INS-W_1218,2021-04-05,afternoon,5.0,6.5,2021-04-05 11:59:59
INS-W_1218,2021-04-05,evening,11.0,1.0,2021-04-05 17:59:59
INS-W_1218,2021-04-05,night,5.0,16.5,2021-04-05 23:59:59
INS-W_1218,2021-04-06,morning,5.0,13.0,2021-04-06 05:59:59
INS-W_1218,2021-04-06,afternoon,7.0,9.0,2021-04-06 11:59:59
INS-W_1218,2021-04-06,evening,7.0,16.0,2021-04-06 17:59:59
INS-W_1218,2021-04-06,night,5.0,18.0,2021-04-06 23:59:59
INS-W_1218,2021-04-07,morning,3.0,10.0,2021-04-07 05:59:59
INS-W_1218,2021-04-07,afternoon,9.0,12.0,2021-04-07 11:59:59
INS-W_1218,2021-04-07,evening,7.0,9.0,2021-04-07 17:59:59
INS-W_1218,2021-04-07,night,4.0,25.0,2021-04-07 23:59:59
INS-W_1218,2021-04-08,morning,6.0,15.0,2021-04-08 05:59:59
INS-W_1218,2021-04-08,afternoon,10.0,1.0,2021-04-08 11:59:59
INS-W_1218,2021-04-08,evening,4.0,6.5,2021-04-08 17:59:59
INS-W_1218,2021-04-08,night,3.0,29.0,2021-04-08 23:59:59
INS-W_1218,2021-04-09,morning,3.0,2.0,2021-04-09 05:59:59
INS-W_1218,2021-04-09,afternoon,9.0,6.0,2021-04-09 11:59:59
INS-W_1218,2021-04-09,evening,5.0,4.0,2021-04-09 17:59:59
INS-W_1218,2021-04-09,night,2.5,31.5,2021-04-09 23:59:59
INS-W_1218,2021-04-10,morning,5.0,22.0,2021-04-10 05:59:59
INS-W_1218,2021-04-10,afternoon,6.0,1.0,2021-04-10 11:59:59
INS-W_1218,2021-04-10,evening,8.0,4.0,2021-04-10 17:59:59
INS-W_1218,2021-04-10,night,2.0,34.0,2021-04-10 23:59:59
INS-W_1218,2021-04-11,morning,3.0,29.0,2021-04-11 05:59:59
INS-W_1218,2021-04-11,afternoon,4.0,1.0,2021-04-11 11:59:59
INS-W_1218,2021-04-11,evening,3.0,4.0,2021-04-11 17:59:59
INS-W_1218,2021-04-11,night,4.0,31.0,2021-04-11 23:59:59
INS-W_1218,2021-04-12,morning,6.0,6.0,2021-04-12 05:59:59
INS-W_1218,2021-04-12,afternoon,13.0,10.0,2021-04-12 11:59:59
INS-W_1218,2021-04-12,evening,11.0,4.0,2021-04-12 17:59:59
INS-W_1218,2021-04-12,night,4.0,25.0,2021-04-12 23:59:59
INS-W_1218,2021-04-13,morning,5.0,4.0,2021-04-13 05:59:59
INS-W_1218,2021-04-13,afternoon,8.0,8.875,2021-04-13 11:59:59
INS-W_1218,2021-04-13,evening,6.0,6.0,2021-04-13 17:59:59
INS-W_1218,2021-04-13,night,4.0,19.0,2021-04-13 23:59:59
INS-W_1218,2021-04-14,morning,5.0,7.0,2021-04-14 05:59:59
INS-W_1218,2021-04-14,afternoon,7.0,7.75,2021-04-14 11:59:59
INS-W_1218,2021-04-14,evening,9.0,8.0,2021-04-14 17:59:59
INS-W_1218,2021-04-14,night,3.0,2.0,2021-04-14 23:59:59
INS-W_1218,2021-04-15,morning,1.0,8.166666666666666,2021-04-15 05:59:59
INS-W_1218,2021-04-15,afternoon,7.0,6.625,2021-04-15 11:59:59
INS-W_1218,2021-04-15,evening,5.0,10.0,2021-04-15 17:59:59
INS-W_1218,2021-04-15,night,1.0,4.333333333333334,2021-04-15 23:59:59
INS-W_1218,2021-04-16,morning,1.0,9.333333333333334,2021-04-16 05:59:59
INS-W_1218,2021-04-16,afternoon,1.0,5.5,2021-04-16 11:59:59
INS-W_1218,2021-04-16,evening,4.0,12.0,2021-04-16 17:59:59
INS-W_1218,2021-04-16,night,1.0,6.666666666666667,2021-04-16 23:59:59
INS-W_1218,2021-04-17,morning,1.0,10.5,2021-04-17 05:59:59
INS-W_1218,2021-04-17,afternoon,5.0,4.375,2021-04-17 11:59:59
INS-W_1218,2021-04-17,evening,3.0,14.0,2021-04-17 17:59:59
INS-W_1218,2021-04-17,night,2.5,9.0,2021-04-17 23:59:59
INS-W_1218,2021-04-18,morning,1.0,11.666666666666668,2021-04-18 05:59:59
INS-W_1218,2021-04-18,afternoon,6.0,3.25,2021-04-18 11:59:59
INS-W_1218,2021-04-18,evening,2.0,16.0,2021-04-18 17:59:59
