pid,date,segment,numberofsignificantplaces,radiusgyration,timeathome,totaldistance,duration_in_locmap_exercise,duration_in_locmap_greens,duration_in_locmap_study,datetime
INS-W_1077,2021-06-02,morning,3.0,251.471086441658,0.0,3036.56660632041,0.0,8.0005,0.999983333333333,2021-06-02 05:59:59
INS-W_1077,2021-06-02,night,1.0,0.0,0.0,174.490444297707,0.0,0.0,0.0,2021-06-02 23:59:59
INS-W_1077,2021-06-03,afternoon,5.0,438.171943634407,0.0,5677.40827734318,0.0,0.0,56.2054333333333,2021-06-03 11:59:59
INS-W_1077,2021-06-03,evening,1.0,0.0,0.0,1381.29764399737,0.0,0.0,307.62015,2021-06-03 17:59:59
INS-W_1077,2021-06-03,morning,2.0,103.141722193175,0.0,864.989855549236,0.0,22.9984833333333,0.0,2021-06-03 05:59:59
INS-W_1077,2021-06-03,night,1.0,0.0,0.0,4.25778563880205,0.0,0.0,0.0,2021-06-03 23:59:59
INS-W_1077,2021-06-04,afternoon,1.0,0.0,0.0,639.777576284109,0.0,0.0,0.0,2021-06-04 11:59:59
INS-W_1077,2021-06-04,evening,5.0,1272.46287349039,0.0,16081.863287747,39.9955,0.0,0.0,2021-06-04 17:59:59
INS-W_1077,2021-06-04,morning,3.0,224.386603702877,0.0,1744.07468425274,0.0,61.9994833333333,0.0,2021-06-04 05:59:59
INS-W_1077,2021-06-04,night,1.0,0.0,0.0,3.49191647943257,0.0,0.0,0.0,2021-06-04 23:59:59
INS-W_1077,2021-06-05,afternoon,5.0,178.792715539922,0.0,3712.22659637386,0.0,8.99871666666667,0.0,2021-06-05 11:59:59
INS-W_1077,2021-06-05,evening,1.0,0.0,0.0,3194.86672340087,0.0,0.0,0.0,2021-06-05 17:59:59
INS-W_1077,2021-06-05,morning,1.0,0.0,0.0,38.8663189810863,0.0,0.0,0.0,2021-06-05 05:59:59
INS-W_1077,2021-06-05,night,1.0,0.0,0.0,5.6073412191053,0.0,0.0,0.0,2021-06-05 23:59:59
INS-W_1077,2021-06-06,afternoon,1.0,0.0,0.0,2049.36816435258,0.0,0.0,0.0,2021-06-06 11:59:59
INS-W_1077,2021-06-06,evening,1.0,0.0,0.0,3922.64573770688,0.0,0.0,0.0,2021-06-06 17:59:59
INS-W_1077,2021-06-06,morning,1.0,0.0,0.0,3343.96145370893,0.0,0.0,0.0,2021-06-06 05:59:59
INS-W_1077,2021-06-06,night,1.0,0.0,0.0,3307.03623880107,0.0,0.0,0.0,2021-06-06 23:59:59
INS-W_923,2021-03-29,afternoon,1.0,0.0,338.989583333334,1603.77699818783,0.0,0.0,0.0,2021-03-29 11:59:59
INS-W_923,2021-03-29,evening,1.0,0.0,338.985133333334,1934.36968520317,0.0,0.0,0.0,2021-03-29 17:59:59
INS-W_923,2021-03-29,morning,1.0,0.0,348.9916,1051.28870956887,0.0,0.0,0.0,2021-03-29 05:59:59
INS-W_923,2021-03-29,night,1.0,0.0,351.99055,533.336719527999,0.0,0.0,0.0,2021-03-29 23:59:59
INS-W_923,2021-03-30,afternoon,5.0,1846.29946368895,251.928800000001,7326.65243578485,0.0,5.99986666666667,3.99996666666667,2021-03-30 11:59:59
INS-W_923,2021-03-30,evening,1.0,0.0,344.9885,704.782043264469,0.0,0.0,0.0,2021-03-30 17:59:59
INS-W_923,2021-03-30,morning,5.0,863.783208441519,331.058983333334,5678.01816530701,0.0,2.00001666666667,0.0,2021-03-30 05:59:59
INS-W_923,2021-03-30,night,1.0,0.0,352.070716666668,711.380216711725,0.0,0.0,0.0,2021-03-30 23:59:59
INS-W_923,2021-03-31,afternoon,1.0,0.0,344.991000000001,650.515105046234,0.0,0.0,0.0,2021-03-31 11:59:59
INS-W_923,2021-03-31,evening,1.0,0.0,349.993283333334,347.799123412386,0.0,0.0,0.0,2021-03-31 17:59:59
INS-W_923,2021-03-31,morning,1.0,0.0,347.992083333334,454.407275699299,0.0,0.0,0.0,2021-03-31 05:59:59
INS-W_923,2021-03-31,night,1.0,0.0,352.994350000001,226.524487816911,0.0,0.0,0.0,2021-03-31 23:59:59
INS-W_923,2021-04-01,afternoon,4.0,1711.50311499763,270.056366666667,20479.127403531,0.0,0.0,0.0,2021-04-01 11:59:59
INS-W_923,2021-04-01,evening,1.0,0.0,344.928000000001,595.399083553118,0.0,0.0,0.0,2021-04-01 17:59:59
INS-W_923,2021-04-01,morning,1.0,0.0,340.998616666667,641.149179524332,0.0,0.0,0.0,2021-04-01 05:59:59
INS-W_923,2021-04-01,night,1.0,0.0,354.992233333334,165.212213974899,0.0,0.0,0.0,2021-04-01 23:59:59
INS-W_923,2021-04-02,afternoon,6.0,2053.56784576597,193.050383333334,7937.61493672665,0.0,5.99945,0.0,2021-04-02 11:59:59
INS-W_923,2021-04-02,evening,5.0,2027.49713014631,2.99995,7471.57271000269,0.0,48.9995333333333,1.99981666666667,2021-04-02 17:59:59
INS-W_923,2021-04-02,morning,1.0,0.0,349.933266666667,357.83331959979,0.0,0.0,0.0,2021-04-02 05:59:59
INS-W_923,2021-04-02,night,1.0,7.07323088988687e-10,350.051916666667,342.46923193881,0.0,0.0,0.0,2021-04-02 23:59:59
INS-W_923,2021-04-03,afternoon,15.0,4231.28586127742,5.99796666666667,29397.1732736719,17.9998833333333,0.0,0.0,2021-04-03 11:59:59
INS-W_923,2021-04-03,evening,14.0,4161.13228544298,156.93265,16576.0195500006,0.0,0.0,0.0,2021-04-03 17:59:59
INS-W_923,2021-04-03,morning,1.0,0.0,1.99996666666667,1222.51129655496,0.0,0.0,0.0,2021-04-03 05:59:59
INS-W_923,2021-04-03,night,1.0,0.0,1.99991666666667,743.33482512512,0.0,0.0,0.0,2021-04-03 23:59:59
INS-W_923,2021-04-04,afternoon,2.0,488.669771044019,331.981883333334,5255.09795820664,0.0,0.0,0.0,2021-04-04 11:59:59
INS-W_923,2021-04-04,evening,2.0,1656.43460580482,219.934250000001,5612.14792718218,0.0,0.0,0.0,2021-04-04 17:59:59
INS-W_923,2021-04-04,morning,1.0,0.0,357.042883333334,147.981592804802,0.0,0.0,0.0,2021-04-04 05:59:59
INS-W_923,2021-04-04,night,1.0,0.0,359.984466666667,55.0524216379413,0.0,0.0,0.0,2021-04-04 23:59:59
INS-W_923,2021-04-05,afternoon,1.0,0.0,352.026433333334,596.270613271702,0.0,0.0,0.0,2021-04-05 11:59:59
INS-W_923,2021-04-05,evening,1.0,0.0,356.92355,289.017227500615,0.0,0.0,0.0,2021-04-05 17:59:59
INS-W_923,2021-04-05,morning,1.0,7.07323088988687e-10,359.991033333334,32.2835460133505,0.0,0.0,0.0,2021-04-05 05:59:59
INS-W_923,2021-04-05,night,1.0,0.0,359.986433333334,15.6289229626447,0.0,0.0,0.0,2021-04-05 23:59:59
INS-W_923,2021-04-06,afternoon,1.0,0.0,355.912200000001,316.781963160198,0.0,0.0,0.0,2021-04-06 11:59:59
INS-W_923,2021-04-06,evening,1.0,7.07323088988687e-10,358.983166666667,131.025255330456,0.0,0.0,0.0,2021-04-06 17:59:59
INS-W_923,2021-04-06,morning,1.0,0.0,356.035183333334,219.117881986013,0.0,0.0,0.0,2021-04-06 05:59:59
INS-W_923,2021-04-06,night,1.0,0.0,359.985550000001,34.7723662888499,0.0,0.0,0.0,2021-04-06 23:59:59
INS-W_923,2021-04-07,afternoon,2.0,1604.76757483193,72.0494833333333,12032.4078237976,0.0,0.0,0.0,2021-04-07 11:59:59
INS-W_923,2021-04-07,evening,1.0,0.0,5.9998,3206.90188475578,0.0,0.0,0.0,2021-04-07 17:59:59
INS-W_923,2021-04-07,morning,1.0,0.0,358.98435,116.753495251871,0.0,0.0,0.0,2021-04-07 05:59:59
INS-W_923,2021-04-07,night,1.0,0.0,359.985183333333,41.4719775756897,0.0,0.0,0.0,2021-04-07 23:59:59
INS-W_923,2021-04-08,afternoon,1.0,0.0,6.99985,3156.32594238418,0.0,0.0,0.0,2021-04-08 11:59:59
INS-W_923,2021-04-08,evening,1.0,0.0,4.99975,4269.79257948818,0.0,0.0,0.0,2021-04-08 17:59:59
INS-W_923,2021-04-08,morning,1.0,0.0,2.99995,1407.13026145692,0.0,0.0,0.0,2021-04-08 05:59:59
INS-W_923,2021-04-08,night,1.0,0.0,2.99966666666667,1459.04063684269,0.0,0.0,0.0,2021-04-08 23:59:59
INS-W_923,2021-04-09,afternoon,1.0,0.0,2.9996,886.636170470427,0.0,0.0,0.0,2021-04-09 11:59:59
INS-W_923,2021-04-09,evening,1.0,1.9047216466851503e-09,15.999,1903.09623505185,0.0,0.0,0.0,2021-04-09 17:59:59
INS-W_923,2021-04-09,morning,1.0,0.0,30.9974,5244.51400354344,0.0,0.0,0.0,2021-04-09 05:59:59
INS-W_923,2021-04-09,night,1.0,0.0,15.99825,1824.77012478116,0.0,0.0,0.0,2021-04-09 23:59:59
INS-W_923,2021-04-10,afternoon,6.0,3192.84124869247,51.9407166666667,25099.2130719971,0.999883333333333,1.00005,0.0,2021-04-10 11:59:59
INS-W_923,2021-04-10,evening,1.0,0.0,354.92925,692.879127358833,0.0,0.0,0.0,2021-04-10 17:59:59
INS-W_923,2021-04-10,morning,1.0,0.0,1.99996666666667,1202.53860390562,0.0,0.0,0.0,2021-04-10 05:59:59
INS-W_923,2021-04-10,night,1.0,0.0,22.99795,1171.12685151218,0.0,0.0,0.0,2021-04-10 23:59:59
INS-W_923,2021-04-11,afternoon,1.0,2.0318355172075303e-09,358.928816666667,433.582013315944,0.0,0.0,0.0,2021-04-11 11:59:59
INS-W_923,2021-04-11,evening,1.0,1.9047439091561703e-09,355.939383333334,515.118420420238,0.0,0.0,0.0,2021-04-11 17:59:59
INS-W_923,2021-04-11,morning,1.0,0.0,359.953966666667,191.592221000396,0.0,0.0,0.0,2021-04-11 05:59:59
INS-W_923,2021-04-11,night,1.0,0.0,359.963366666667,60.816916883646,0.0,0.0,0.0,2021-04-11 23:59:59
INS-W_923,2021-04-12,afternoon,5.0,2078.02618788301,101.995533333333,10847.2835898803,0.999966666666667,9.0012,2.0001,2021-04-12 11:59:59
INS-W_923,2021-04-12,evening,1.0,0.0,350.992633333334,372.04610092391,0.0,0.0,0.0,2021-04-12 17:59:59
INS-W_923,2021-04-12,morning,1.0,0.0,358.94555,272.674550746891,0.0,0.0,0.0,2021-04-12 05:59:59
INS-W_923,2021-04-12,night,1.0,0.0,359.9597,105.304590308654,0.0,0.0,0.0,2021-04-12 23:59:59
INS-W_923,2021-04-13,afternoon,4.0,806.609438546088,311.918433333333,6924.30659370566,0.0,7.00095,0.99655,2021-04-13 11:59:59
INS-W_923,2021-04-13,evening,3.0,2087.29431908653,181.295533333334,17432.7266776676,0.0,0.0,0.0,2021-04-13 17:59:59
INS-W_923,2021-04-13,morning,1.0,0.0,358.991366666668,119.903395164341,0.0,0.0,0.0,2021-04-13 05:59:59
INS-W_923,2021-04-13,night,1.0,0.0,358.992716666667,20.9618083515786,0.0,0.0,0.0,2021-04-13 23:59:59
INS-W_923,2021-04-14,afternoon,1.0,0.0,283.675150000001,11114.7562274472,0.0,0.0,0.0,2021-04-14 11:59:59
INS-W_923,2021-04-14,evening,1.0,0.0,290.302266666668,9865.47610887646,0.0,0.0,0.0,2021-04-14 17:59:59
INS-W_923,2021-04-14,morning,1.0,0.0,294.290866666667,9323.15811426123,0.0,0.0,0.0,2021-04-14 05:59:59
INS-W_923,2021-04-14,night,1.0,0.0,308.671933333334,7382.87964269137,0.0,0.0,0.0,2021-04-14 23:59:59
INS-W_923,2021-04-15,afternoon,1.0,0.0,272.988983333334,12645.3599110392,0.0,0.0,0.0,2021-04-15 11:59:59
INS-W_923,2021-04-15,evening,4.0,1883.79721241118,51.68535,30437.7271272695,0.0,0.0,0.0,2021-04-15 17:59:59
INS-W_923,2021-04-15,morning,1.0,0.0,291.988533333334,9798.25956669682,0.0,0.0,0.0,2021-04-15 05:59:59
INS-W_923,2021-04-15,night,1.0,0.0,300.986316666667,8208.97063698359,0.0,0.0,0.0,2021-04-15 23:59:59
INS-W_923,2021-04-16,afternoon,7.0,3870.86386743236,62.3070666666667,31502.9462325672,1.99673333333333,88.0165,2.99255,2021-04-16 11:59:59
INS-W_923,2021-04-16,evening,1.0,0.0,293.987833333334,14470.2317860116,0.0,0.0,0.0,2021-04-16 17:59:59
INS-W_923,2021-04-16,morning,1.0,0.0,2.99995,21590.018236453,0.0,0.0,0.0,2021-04-16 05:59:59
INS-W_923,2021-04-16,night,1.0,0.0,0.0,20403.1316955094,0.0,0.0,0.0,2021-04-16 23:59:59
INS-W_923,2021-04-17,afternoon,4.0,296.60905363253,240.682300000001,13529.5702171231,38.3111333333333,0.0,0.0,2021-04-17 11:59:59
INS-W_923,2021-04-17,evening,8.0,1854.78817960528,42.2926166666667,44217.6021447074,119.680916666667,0.0,0.0,2021-04-17 17:59:59
INS-W_923,2021-04-17,morning,2.0,589.92445591272,250.3057,21216.5815010841,0.0,0.0,0.0,2021-04-17 05:59:59
INS-W_923,2021-04-17,night,1.0,0.0,286.679700000001,16348.9365682612,0.0,0.0,0.0,2021-04-17 23:59:59
INS-W_923,2021-04-18,afternoon,10.0,3242.33686073969,42.64225,19912.4166452042,0.0,5.01145,0.0,2021-04-18 11:59:59
INS-W_923,2021-04-18,evening,6.0,1190.34950857163,299.701250000001,10200.2741590107,1.00005,6.99921666666667,0.0,2021-04-18 17:59:59
INS-W_923,2021-04-18,morning,1.0,0.0,357.752200000001,705.796632190583,0.0,0.0,0.0,2021-04-18 05:59:59
INS-W_923,2021-04-18,night,1.0,1.4146461779773701e-09,359.813833333334,516.254073432902,0.0,0.0,0.0,2021-04-18 23:59:59
INS-W_923,2021-04-19,afternoon,1.0,0.0,356.980033333334,355.301108917907,0.0,0.0,0.0,2021-04-19 11:59:59
INS-W_923,2021-04-19,evening,1.0,0.0,359.98295,53.7581037222296,0.0,0.0,0.0,2021-04-19 17:59:59
INS-W_923,2021-04-19,morning,1.0,0.0,287.983600000001,323.361219246442,0.0,0.0,0.0,2021-04-19 05:59:59
INS-W_923,2021-04-19,night,1.0,0.0,343.271816666667,0.0,0.0,0.0,0.0,2021-04-19 23:59:59
INS-W_923,2021-04-20,afternoon,1.0,0.0,358.949683333334,382.159727571622,0.0,0.0,0.0,2021-04-20 11:59:59
INS-W_923,2021-04-20,evening,1.0,7.07323088988687e-10,358.988366666667,156.060494349802,0.0,0.0,0.0,2021-04-20 17:59:59
INS-W_923,2021-04-20,morning,1.0,7.07323088988687e-10,357.9653,264.626959268222,0.0,0.0,0.0,2021-04-20 05:59:59
INS-W_923,2021-04-20,night,1.0,7.07323088988687e-10,359.982733333334,38.650929857713,0.0,0.0,0.0,2021-04-20 23:59:59
INS-W_923,2021-04-21,afternoon,1.0,7.07323088988687e-10,357.980066666667,203.893605922978,0.0,0.0,0.0,2021-04-21 11:59:59
INS-W_923,2021-04-21,evening,1.0,7.07323088988687e-10,357.988533333334,106.595933726058,0.0,0.0,0.0,2021-04-21 17:59:59
INS-W_923,2021-04-21,morning,1.0,7.07323088988687e-10,351.987416666667,286.795618950766,0.0,0.0,0.0,2021-04-21 05:59:59
INS-W_923,2021-04-21,night,1.0,0.0,359.980283333334,79.6608641470232,0.0,0.0,0.0,2021-04-21 23:59:59
INS-W_923,2021-04-22,afternoon,5.0,1772.80335649363,252.995150000001,13450.4955106647,0.99985,2.9999,0.0,2021-04-22 11:59:59
INS-W_923,2021-04-22,evening,1.0,0.0,342.985483333334,1735.53510816624,0.0,0.0,0.0,2021-04-22 17:59:59
INS-W_923,2021-04-22,morning,1.0,0.0,357.985133333334,100.667276037936,0.0,0.0,0.0,2021-04-22 05:59:59
INS-W_923,2021-04-22,night,1.0,0.0,359.9861,32.3931818173771,0.0,0.0,0.0,2021-04-22 23:59:59
INS-W_923,2021-04-23,afternoon,1.0,0.0,344.988600000001,1125.73872360283,0.0,0.0,0.0,2021-04-23 11:59:59
INS-W_923,2021-04-23,evening,1.0,0.0,344.987533333334,1360.59137225222,0.0,0.0,0.0,2021-04-23 17:59:59
INS-W_923,2021-04-23,morning,1.0,0.0,345.98575,1192.76439226555,0.0,0.0,0.0,2021-04-23 05:59:59
INS-W_923,2021-04-23,night,1.0,0.0,353.981616666667,753.967342612842,0.0,0.0,0.0,2021-04-23 23:59:59
INS-W_923,2021-04-24,afternoon,3.0,410.05154329785,334.966916666667,6414.97463741569,0.0,0.0,0.0,2021-04-24 11:59:59
INS-W_923,2021-04-24,evening,1.0,0.0,346.9842,697.318109011878,0.0,0.0,0.0,2021-04-24 17:59:59
INS-W_923,2021-04-24,morning,4.0,1714.5479489071,269.991783333334,9430.89865644126,0.0,0.0,0.0,2021-04-24 05:59:59
INS-W_923,2021-04-24,night,1.0,0.0,350.9903,706.274310298978,0.0,0.0,0.0,2021-04-24 23:59:59
INS-W_923,2021-04-25,afternoon,1.0,0.0,356.983433333334,319.898606750468,0.0,0.0,0.0,2021-04-25 11:59:59
INS-W_923,2021-04-25,evening,1.0,0.0,354.982033333334,327.730272867412,0.0,0.0,0.0,2021-04-25 17:59:59
INS-W_923,2021-04-25,morning,1.0,0.0,358.984716666667,94.9152462812534,0.0,0.0,0.0,2021-04-25 05:59:59
INS-W_923,2021-04-25,night,1.0,0.0,355.986183333334,212.813655273674,0.0,0.0,0.0,2021-04-25 23:59:59
INS-W_923,2021-04-26,afternoon,1.0,7.07323088988687e-10,349.986533333334,373.299809029573,0.0,0.0,0.0,2021-04-26 11:59:59
INS-W_923,2021-04-26,evening,1.0,0.0,351.986283333334,414.56610543114,0.0,0.0,0.0,2021-04-26 17:59:59
INS-W_923,2021-04-26,morning,1.0,0.0,350.97475,487.598194734211,0.0,0.0,0.0,2021-04-26 05:59:59
INS-W_923,2021-04-26,night,1.0,7.07323088988687e-10,354.981866666667,298.029616496533,0.0,0.0,0.0,2021-04-26 23:59:59
INS-W_923,2021-04-27,afternoon,1.0,0.0,357.9699,267.972646124154,0.0,0.0,0.0,2021-04-27 11:59:59
INS-W_923,2021-04-27,evening,1.0,0.0,359.985383333334,55.3515776377487,0.0,0.0,0.0,2021-04-27 17:59:59
INS-W_923,2021-04-27,morning,1.0,1.90474731260571e-09,346.962383333334,690.369948223662,0.0,0.0,0.0,2021-04-27 05:59:59
INS-W_923,2021-04-27,night,1.0,0.0,349.953916666668,625.510703832835,0.0,0.0,0.0,2021-04-27 23:59:59
INS-W_923,2021-04-28,afternoon,6.0,1242.14102118728,0.999983333333333,9041.07728964693,1.00018333333333,12.9979833333333,0.0,2021-04-28 11:59:59
INS-W_923,2021-04-28,evening,1.0,0.0,18.9989,5392.50536846255,0.0,0.0,0.0,2021-04-28 17:59:59
INS-W_923,2021-04-28,morning,4.0,898.233388661191,328.944050000001,5076.21498009234,0.0,2.99988333333333,0.0,2021-04-28 05:59:59
INS-W_923,2021-04-28,night,1.0,0.0,359.935316666668,50.4741409055473,0.0,0.0,0.0,2021-04-28 23:59:59
INS-W_923,2021-04-29,afternoon,1.0,0.0,345.987666666667,2041.03365650647,0.0,0.0,0.0,2021-04-29 11:59:59
INS-W_923,2021-04-29,evening,4.0,1943.15419428731,93.9945666666666,8245.11566721297,0.0,3.00055,0.0,2021-04-29 17:59:59
INS-W_923,2021-04-29,morning,2.0,516.009532489012,315.988950000001,6361.63436682405,0.0,0.0,0.0,2021-04-29 05:59:59
INS-W_923,2021-04-29,night,1.0,0.0,345.988333333334,988.497221289359,0.0,0.0,0.0,2021-04-29 23:59:59
INS-W_923,2021-04-30,afternoon,1.0,0.0,358.990183333334,77.3726529185031,0.0,0.0,0.0,2021-04-30 11:59:59
INS-W_923,2021-04-30,evening,1.0,0.0,357.988566666667,116.611665742476,0.0,0.0,0.0,2021-04-30 17:59:59
INS-W_923,2021-04-30,morning,1.0,0.0,358.975116666667,145.002146525559,0.0,0.0,0.0,2021-04-30 05:59:59
INS-W_923,2021-04-30,night,2.0,1645.02147336363,287.985783333334,5876.70610121627,0.0,0.0,0.0,2021-04-30 23:59:59
INS-W_923,2021-05-01,afternoon,7.0,5853.28251492495,103.00045,31195.9604895108,0.0,0.0,0.0,2021-05-01 11:59:59
INS-W_923,2021-05-01,evening,1.0,0.0,317.978866666667,4670.47086047589,0.0,0.0,0.0,2021-05-01 17:59:59
INS-W_923,2021-05-01,morning,6.0,2013.47267917676,250.968733333334,10548.8110314006,1.00021666666667,9.99245,0.999983333333333,2021-05-01 05:59:59
INS-W_923,2021-05-01,night,1.0,0.0,359.988916666667,14.1523730055279,0.0,0.0,0.0,2021-05-01 23:59:59
INS-W_923,2021-05-02,afternoon,1.0,0.0,352.98995,211.527376715167,0.0,0.0,0.0,2021-05-02 11:59:59
INS-W_923,2021-05-02,evening,1.0,7.07323088988687e-10,349.984816666667,589.826388104959,0.0,0.0,0.0,2021-05-02 17:59:59
INS-W_923,2021-05-02,morning,1.0,0.0,359.989200000001,48.4686078808968,0.0,0.0,0.0,2021-05-02 05:59:59
INS-W_923,2021-05-02,night,1.0,0.0,359.243700000001,90.1052486665752,0.0,0.0,0.0,2021-05-02 23:59:59
INS-W_923,2021-05-03,afternoon,1.0,2.03183422976136e-09,357.971850000001,193.152141487225,0.0,0.0,0.0,2021-05-03 11:59:59
INS-W_923,2021-05-03,evening,1.0,7.07323088988687e-10,359.981033333334,117.161426063831,0.0,0.0,0.0,2021-05-03 17:59:59
INS-W_923,2021-05-03,morning,1.0,0.0,357.968966666667,169.541451978412,0.0,0.0,0.0,2021-05-03 05:59:59
INS-W_923,2021-05-03,night,1.0,7.07323088988687e-10,358.982,174.471966983969,0.0,0.0,0.0,2021-05-03 23:59:59
INS-W_923,2021-05-04,afternoon,5.0,2179.35780345787,82.4669833333333,22676.8484682215,1.99983333333333,19.00045,4.00006666666667,2021-05-04 11:59:59
INS-W_923,2021-05-04,evening,1.0,0.0,358.9915,57.3915075843227,0.0,0.0,0.0,2021-05-04 17:59:59
INS-W_923,2021-05-04,morning,5.0,1910.62908838839,255.498900000001,6840.86865008487,0.0,2.99833333333333,0.0,2021-05-04 05:59:59
INS-W_923,2021-05-04,night,1.0,1.4146461779773701e-09,359.965350000001,147.280297951527,0.0,0.0,0.0,2021-05-04 23:59:59
INS-W_923,2021-05-05,afternoon,1.0,0.0,354.9891,288.107161684753,0.0,0.0,0.0,2021-05-05 11:59:59
INS-W_923,2021-05-05,evening,1.0,0.0,355.9867,244.33874342276,0.0,0.0,0.0,2021-05-05 17:59:59
INS-W_923,2021-05-05,morning,1.0,0.0,349.987783333333,436.245618776229,0.0,0.0,0.0,2021-05-05 05:59:59
INS-W_923,2021-05-05,night,1.0,0.0,348.991316666668,527.368029631889,0.0,0.0,0.0,2021-05-05 23:59:59
INS-W_923,2021-05-06,afternoon,10.0,8935.23202577926,186.987783333334,39930.8807871448,20.0000833333333,3.99983333333333,0.0,2021-05-06 11:59:59
INS-W_923,2021-05-06,evening,10.0,558537.49425819,0.0,1209835.83497158,0.0,0.0,0.0,2021-05-06 17:59:59
INS-W_923,2021-05-06,morning,6.0,1111.31119924706,309.516216666668,5964.38108093097,0.0,8.9998,0.0,2021-05-06 05:59:59
INS-W_923,2021-05-06,night,1.0,0.0,344.9915,740.756973782585,0.0,0.0,0.0,2021-05-06 23:59:59
INS-W_923,2021-05-07,afternoon,6.0,1581.44893468021,0.0,27156.238521842,0.0,0.0,0.0,2021-05-07 11:59:59
INS-W_923,2021-05-07,evening,1.0,0.0,0.0,414.180913940235,0.0,0.0,0.0,2021-05-07 17:59:59
INS-W_923,2021-05-07,morning,1.0,0.0,0.0,140.788734471869,0.0,0.0,0.0,2021-05-07 05:59:59
INS-W_923,2021-05-07,night,2.0,374.525633210052,0.0,2601.52226897485,0.0,0.0,0.0,2021-05-07 23:59:59
INS-W_923,2021-05-08,afternoon,5.0,6031.85833880446,0.0,36901.4312977766,0.0,0.0,0.0,2021-05-08 11:59:59
INS-W_923,2021-05-08,evening,6.0,5753.33570680488,0.0,31140.3354951648,0.0,0.0,0.0,2021-05-08 17:59:59
INS-W_923,2021-05-08,morning,2.0,41.6789568288358,0.0,1438.5209912566,0.0,0.0,0.0,2021-05-08 05:59:59
INS-W_923,2021-05-08,night,1.0,0.0,0.0,335.124155524781,0.0,0.0,0.0,2021-05-08 23:59:59
INS-W_923,2021-05-09,afternoon,6.0,19408.1680704103,0.0,115525.117017106,0.0,0.0,0.0,2021-05-09 11:59:59
INS-W_923,2021-05-09,evening,1.0,0.0,0.0,994.556185667671,0.0,0.0,0.0,2021-05-09 17:59:59
INS-W_923,2021-05-09,morning,3.0,873.864928295183,0.0,10618.6906996515,0.0,0.0,0.0,2021-05-09 05:59:59
INS-W_923,2021-05-09,night,2.0,3977.77530731071,0.0,17102.9273334991,0.0,0.0,0.0,2021-05-09 23:59:59
INS-W_923,2021-05-10,afternoon,4.0,8815.23523395932,0.0,26629.8364781882,0.0,0.0,0.0,2021-05-10 11:59:59
INS-W_923,2021-05-10,evening,12.0,410835.639157117,2.99995,1159083.26578868,2.99943333333333,8.00453333333333,0.0,2021-05-10 17:59:59
INS-W_923,2021-05-10,morning,1.0,0.0,0.0,650.973884606551,0.0,0.0,0.0,2021-05-10 05:59:59
INS-W_923,2021-05-10,night,1.0,0.0,0.0,1189.49920646475,0.0,0.0,0.0,2021-05-10 23:59:59
INS-W_923,2021-05-11,afternoon,6.0,2410.40626197584,203.51965,15421.2888844631,0.0,1.99988333333333,0.0,2021-05-11 11:59:59
INS-W_923,2021-05-11,evening,1.0,0.0,9.99885,4594.5137190258,0.0,0.0,0.0,2021-05-11 17:59:59
INS-W_923,2021-05-11,morning,1.0,0.0,347.988216666667,1334.50885255515,0.0,0.0,0.0,2021-05-11 05:59:59
INS-W_923,2021-05-11,night,1.0,0.0,273.462400000001,3081.53013635709,0.0,0.0,0.0,2021-05-11 23:59:59
INS-W_923,2021-05-12,afternoon,5.0,1896.84577396726,18.6539833333333,14313.1066891978,0.0,2.00143333333333,3.99995,2021-05-12 11:59:59
INS-W_923,2021-05-12,evening,1.0,0.0,18.9988666666667,3071.14377538951,0.0,0.0,0.0,2021-05-12 17:59:59
INS-W_923,2021-05-12,morning,1.0,0.0,85.3409,108.007780039186,0.0,0.0,0.0,2021-05-12 05:59:59
INS-W_923,2021-05-12,night,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-05-12 23:59:59
INS-W_923,2021-05-13,afternoon,1.0,0.0,12.9992833333333,4075.83737005079,0.0,0.0,0.0,2021-05-13 11:59:59
INS-W_923,2021-05-13,evening,1.0,7.07323088988687e-10,5.99938333333333,3498.53910665372,0.0,0.0,0.0,2021-05-13 17:59:59
INS-W_923,2021-05-13,morning,1.0,0.0,11.99905,3219.9986185624,0.0,0.0,0.0,2021-05-13 05:59:59
INS-W_923,2021-05-13,night,1.0,0.0,0.0,517.434482864145,0.0,0.0,0.0,2021-05-13 23:59:59
INS-W_923,2021-05-14,afternoon,8.0,2503.80446015659,0.999983333333333,17182.2039742677,0.999866666666667,3.9997,0.0,2021-05-14 11:59:59
INS-W_923,2021-05-14,evening,8.0,4378.86189042093,0.999983333333333,11703.0487351419,0.0,3.00058333333333,0.0,2021-05-14 17:59:59
INS-W_923,2021-05-14,morning,1.0,0.0,0.999983333333333,1770.58932124455,0.0,0.0,0.0,2021-05-14 05:59:59
INS-W_923,2021-05-14,night,1.0,0.0,3.99993333333333,2582.1936633257,0.0,0.0,0.0,2021-05-14 23:59:59
INS-W_923,2021-05-15,afternoon,1.0,0.0,331.992550000001,2382.25236740855,0.0,0.0,0.0,2021-05-15 11:59:59
INS-W_923,2021-05-15,evening,1.0,0.0,347.768766666667,1065.09513401361,0.0,0.0,0.0,2021-05-15 17:59:59
INS-W_923,2021-05-15,morning,6.0,3764.5748681536,134.33715,11129.3995839079,0.0,0.0,0.0,2021-05-15 05:59:59
